INFO 2021-04-27 23:54:58,227 basehttp 20560 19464 "GET /admin/jsi18n/ HTTP/1.1" 200 15618
INFO 2021-04-27 23:54:58,229 basehttp 20560 18588 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2021-04-27 23:54:58,267 basehttp 20560 20628 "GET /static/admin/js/calendar.js HTTP/1.1" 200 8466
INFO 2021-04-27 23:54:58,299 basehttp 20560 19252 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2021-04-27 23:54:58,323 basehttp 20560 18588 "GET /static/admin/js/core.js HTTP/1.1" 200 5698
INFO 2021-04-27 23:54:58,329 basehttp 20560 23064 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19634
INFO 2021-04-27 23:54:58,355 basehttp 20560 7228 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 5984
INFO 2021-04-27 23:54:58,356 basehttp 20560 19464 "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4360
INFO 2021-04-27 23:54:58,385 basehttp 20560 19252 "GET /static/admin/js/actions.js HTTP/1.1" 200 6540
INFO 2021-04-27 23:54:58,396 basehttp 20560 20628 "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 12350
INFO 2021-04-27 23:54:58,409 basehttp 20560 18588 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7902
INFO 2021-04-27 23:54:58,418 basehttp 20560 19464 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2021-04-27 23:54:58,497 basehttp 20560 23064 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 232381
INFO 2021-04-27 23:54:58,519 basehttp 20560 18588 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2021-04-27 23:54:58,625 basehttp 20560 23064 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 492
INFO 2021-04-27 23:54:58,625 basehttp 20560 18588 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2021-04-27 23:54:58,761 basehttp 20560 18588 "GET /static/jazzmin/js/change_form.js HTTP/1.1" 200 5237
INFO 2021-04-27 23:54:58,782 basehttp 20560 23064 "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 200 73170
INFO 2021-04-27 23:54:58,872 basehttp 20560 19252 "GET /static/vendor/adminlte/img/AdminLTELogo.png HTTP/1.1" 304 0
INFO 2021-04-27 23:54:58,873 basehttp 20560 19464 "GET /static/vendor/adminlte/js/adminlte.min.js HTTP/1.1" 304 0
INFO 2021-04-27 23:54:58,874 basehttp 20560 20628 "GET /static/jazzmin/js/main.js HTTP/1.1" 304 0
INFO 2021-04-27 23:54:58,874 basehttp 20560 7228 "GET /static/vendor/adminlte/img/user2-160x160.jpg HTTP/1.1" 304 0
INFO 2021-04-27 23:54:58,891 basehttp 20560 7228 "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 0
INFO 2021-04-27 23:54:58,893 basehttp 20560 20628 "GET /static/vendor/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 0
INFO 2021-04-27 23:54:58,908 basehttp 20560 18588 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2021-04-27 23:55:05,636 basehttp 20560 23064 "GET /admin/auth/user/1/change/ HTTP/1.1" 200 31104
INFO 2021-04-27 23:55:05,780 basehttp 20560 23064 "GET /admin/jsi18n/ HTTP/1.1" 200 15618
INFO 2021-04-27 23:55:21,769 basehttp 20560 23064 "GET /admin/auth/user/1/password/ HTTP/1.1" 200 12629
INFO 2021-04-27 23:55:21,895 basehttp 20560 18588 "GET /static/vendor/adminlte/css/adminlte.min.css HTTP/1.1" 304 0
INFO 2021-04-27 23:55:21,901 basehttp 20560 23064 "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 304 0
INFO 2021-04-27 23:55:21,909 basehttp 20560 7228 "GET /admin/jsi18n/ HTTP/1.1" 200 15618
INFO 2021-04-27 23:55:21,909 basehttp 20560 20628 "GET /static/jazzmin/css/main.css HTTP/1.1" 304 0
INFO 2021-04-27 23:55:21,960 basehttp 20560 7228 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:21,965 basehttp 20560 7228 "GET /static/vendor/adminlte/js/adminlte.min.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:22,039 basehttp 20560 7228 "GET /static/jazzmin/js/main.js HTTP/1.1" 304 0
INFO 2021-04-27 23:55:22,056 basehttp 20560 7228 "GET /static/vendor/adminlte/img/AdminLTELogo.png HTTP/1.1" 304 0
INFO 2021-04-27 23:55:22,056 basehttp 20560 20628 "GET /static/vendor/adminlte/img/user2-160x160.jpg HTTP/1.1" 304 0
INFO 2021-04-27 23:55:22,125 basehttp 20560 20628 "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 0
INFO 2021-04-27 23:55:22,126 basehttp 20560 7228 "GET /static/vendor/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 0
INFO 2021-04-27 23:55:25,309 basehttp 20560 7228 "GET /admin/auth/user/ HTTP/1.1" 200 18562
INFO 2021-04-27 23:55:25,416 basehttp 20560 7228 "GET /static/vendor/select2/css/select2.min.css HTTP/1.1" 304 0
INFO 2021-04-27 23:55:25,423 basehttp 20560 20628 "GET /admin/jsi18n/ HTTP/1.1" 200 15618
